Time, Frequency, Resistance 
7/1/2021 11:40:27.217749, 5008892.0, 443.96
7/1/2021 11:40:28.216948, 5008885.0, 445.49
7/1/2021 11:40:29.217699, 5008878.0, 447.03
7/1/2021 11:40:30.217428, 5008871.1, 448.58
7/1/2021 11:40:31.217977, 5008864.3, 450.14
7/1/2021 11:40:32.217218, 5008857.6, 451.73
7/1/2021 11:40:33.215204, 5008851.0, 451.73
7/1/2021 11:40:34.216597, 5008844.4, 453.32
7/1/2021 11:40:35.215485, 5008837.9, 454.91
7/1/2021 11:40:36.217545, 5008831.6, 456.52
7/1/2021 11:40:37.216438, 5008825.2, 458.13
7/1/2021 11:40:38.217693, 5008819.1, 459.75
7/1/2021 11:40:39.217197, 5008812.9, 461.4
7/1/2021 11:40:40.217528, 5008806.9, 463.04
7/1/2021 11:40:41.217830, 5008800.9, 464.69
7/1/2021 11:40:42.218191, 5008795.0, 466.34
7/1/2021 11:40:43.216389, 5008789.2, 468.0
7/1/2021 11:40:44.217068, 5008783.4, 469.66
7/1/2021 11:40:45.217382, 5008777.9, 471.32
7/1/2021 11:40:46.217829, 5008772.3, 472.99
7/1/2021 11:40:47.215939, 5008766.9, 472.99
7/1/2021 11:40:48.217404, 5008761.6, 474.65
7/1/2021 11:40:49.217375, 5008756.3, 476.32
7/1/2021 11:40:50.216952, 5008751.2, 477.97
7/1/2021 11:40:51.216607, 5008746.2, 479.63
7/1/2021 11:40:52.218285, 5008741.2, 481.28
7/1/2021 11:40:53.215660, 5008736.4, 482.92
7/1/2021 11:40:54.217921, 5008731.8, 484.55
7/1/2021 11:40:55.218455, 5008727.1, 486.17
7/1/2021 11:40:56.216371, 5008722.8, 487.77
7/1/2021 11:40:57.217796, 5008718.4, 489.35
7/1/2021 11:40:58.217800, 5008714.2, 490.92
7/1/2021 11:40:59.218242, 5008710.1, 492.46
7/1/2021 11:41:0.218407, 5008706.2, 493.98
7/1/2021 11:41:1.217962, 5008702.3, 495.48
7/1/2021 11:41:2.218227, 5008698.8, 495.48
7/1/2021 11:41:3.215591, 5008695.1, 496.95
7/1/2021 11:41:4.217615, 5008691.7, 498.39
7/1/2021 11:41:5.215516, 5008688.4, 499.8
7/1/2021 11:41:6.218596, 5008685.3, 501.17
7/1/2021 11:41:7.218064, 5008682.4, 502.52
7/1/2021 11:41:8.216671, 5008679.4, 503.84
7/1/2021 11:41:9.218107, 5008676.7, 505.12
7/1/2021 11:41:10.215955, 5008674.0, 506.38
7/1/2021 11:41:11.216704, 5008671.6, 507.58
7/1/2021 11:41:12.218719, 5008669.2, 508.76
7/1/2021 11:41:13.217923, 5008667.0, 509.91
7/1/2021 11:41:14.218795, 5008664.8, 511.01
7/1/2021 11:41:15.218271, 5008662.8, 512.08
7/1/2021 11:41:16.218782, 5008660.9, 512.08
7/1/2021 11:41:17.216831, 5008659.1, 513.1
7/1/2021 11:41:18.218018, 5008657.5, 514.07
7/1/2021 11:41:19.216939, 5008656.0, 515.02
7/1/2021 11:41:20.217669, 5008654.4, 515.92
7/1/2021 11:41:21.216235, 5008653.2, 516.78
7/1/2021 11:41:22.218104, 5008651.9, 517.61
7/1/2021 11:41:23.218650, 5008650.8, 518.4
7/1/2021 11:41:24.218671, 5008649.7, 519.14
7/1/2021 11:41:25.217870, 5008648.9, 519.84
7/1/2021 11:41:26.216776, 5008647.9, 520.51
7/1/2021 11:41:27.218202, 5008647.1, 521.14
7/1/2021 11:41:28.218868, 5008646.5, 521.74
7/1/2021 11:41:29.218537, 5008645.9, 522.3
7/1/2021 11:41:30.218459, 5008645.3, 522.3
7/1/2021 11:41:31.219009, 5008644.8, 522.83
7/1/2021 11:41:32.219108, 5008644.4, 523.33
7/1/2021 11:41:33.216101, 5008644.0, 523.8
7/1/2021 11:41:34.217741, 5008643.8, 524.23
7/1/2021 11:41:35.217658, 5008643.6, 524.65
7/1/2021 11:41:36.216906, 5008643.3, 525.03
7/1/2021 11:41:37.218935, 5008643.2, 525.37
7/1/2021 11:41:38.218452, 5008643.1, 525.69
7/1/2021 11:41:39.218946, 5008643.1, 525.98
7/1/2021 11:41:40.218167, 5008643.0, 526.23
7/1/2021 11:41:41.218610, 5008643.1, 526.47
7/1/2021 11:41:42.218862, 5008643.2, 526.68
7/1/2021 11:41:43.219333, 5008643.3, 526.87
7/1/2021 11:41:44.219433, 5008643.4, 526.87
7/1/2021 11:41:45.219051, 5008643.8, 527.03
7/1/2021 11:41:46.216992, 5008643.9, 527.16
7/1/2021 11:41:47.219587, 5008644.2, 527.29
7/1/2021 11:41:48.218859, 5008644.6, 527.38
7/1/2021 11:41:49.218682, 5008644.9, 527.45
7/1/2021 11:41:50.218067, 5008645.2, 527.5
7/1/2021 11:41:51.219436, 5008645.8, 527.55
7/1/2021 11:41:52.217458, 5008646.1, 527.57
7/1/2021 11:41:53.217805, 5008646.5, 527.57
7/1/2021 11:41:54.218426, 5008647.0, 527.55
7/1/2021 11:41:55.218088, 5008647.6, 527.51
7/1/2021 11:41:56.219139, 5008648.1, 527.45
7/1/2021 11:41:57.219740, 5008648.8, 527.37
7/1/2021 11:41:58.219089, 5008649.3, 527.28
7/1/2021 11:41:59.219499, 5008649.9, 527.28
7/1/2021 11:42:0.217815, 5008650.6, 527.16
7/1/2021 11:42:1.219495, 5008651.3, 527.04
7/1/2021 11:42:2.218411, 5008652.0, 526.9
7/1/2021 11:42:3.218039, 5008652.8, 526.74
7/1/2021 11:42:4.218489, 5008653.5, 526.57
7/1/2021 11:42:5.218645, 5008654.3, 526.37
7/1/2021 11:42:6.218690, 5008655.1, 526.17
7/1/2021 11:42:7.219326, 5008656.0, 525.96
7/1/2021 11:42:8.219117, 5008656.9, 525.72
7/1/2021 11:42:9.219726, 5008657.8, 525.49
7/1/2021 11:42:10.219367, 5008658.6, 525.23
7/1/2021 11:42:11.218286, 5008659.6, 524.96
7/1/2021 11:42:12.219384, 5008660.5, 524.67
7/1/2021 11:42:13.219820, 5008661.6, 524.67
7/1/2021 11:42:14.218257, 5008662.5, 524.38
7/1/2021 11:42:15.219904, 5008663.6, 524.08
7/1/2021 11:42:16.219459, 5008664.7, 523.76
7/1/2021 11:42:17.219990, 5008665.8, 523.45
7/1/2021 11:42:18.218422, 5008666.9, 523.11
7/1/2021 11:42:19.219438, 5008668.1, 522.76
7/1/2021 11:42:20.217643, 5008669.1, 522.41
7/1/2021 11:42:21.219066, 5008670.4, 522.05
7/1/2021 11:42:22.220152, 5008671.6, 521.68
7/1/2021 11:42:23.219165, 5008672.8, 521.3
