Time, Frequency, Resistance 
13/1/2021 18:9:4.531609, 5010187.0, 375.91
13/1/2021 18:9:5.532584, 5010187.0, 375.91
13/1/2021 18:9:6.530985, 5010187.0, 375.91
13/1/2021 18:9:7.530743, 5010187.1, 375.91
13/1/2021 18:9:8.530723, 5010187.1, 375.91
13/1/2021 18:9:9.531248, 5010187.1, 375.9
13/1/2021 18:9:10.531124, 5010187.1, 375.9
13/1/2021 18:9:11.530357, 5010187.2, 375.9
13/1/2021 18:9:12.531786, 5010187.1, 375.9
13/1/2021 18:9:13.531093, 5010187.3, 375.9
13/1/2021 18:9:14.531392, 5010187.3, 375.9
13/1/2021 18:9:15.531372, 5010187.3, 375.9
13/1/2021 18:9:16.531329, 5010187.3, 375.9
13/1/2021 18:9:17.532258, 5010187.3, 375.9
13/1/2021 18:9:18.530839, 5010187.3, 375.9
13/1/2021 18:9:19.531322, 5010187.4, 375.9
13/1/2021 18:9:20.531474, 5010187.4, 375.89
13/1/2021 18:9:21.531695, 5010187.4, 375.89
13/1/2021 18:9:22.532569, 5010187.4, 375.89
13/1/2021 18:9:23.530600, 5010187.4, 375.89
13/1/2021 18:9:24.531402, 5010187.4, 375.89
13/1/2021 18:9:25.531045, 5010187.5, 375.9
13/1/2021 18:9:26.531428, 5010187.5, 375.89
13/1/2021 18:9:27.532752, 5010187.6, 375.89
13/1/2021 18:9:28.532368, 5010187.6, 375.89
13/1/2021 18:9:29.531915, 5010187.6, 375.89
13/1/2021 18:9:30.532310, 5010187.6, 375.89
13/1/2021 18:9:31.531727, 5010187.6, 375.89
13/1/2021 18:9:32.532479, 5010187.6, 375.89
13/1/2021 18:9:33.531661, 5010187.7, 375.89
13/1/2021 18:9:34.532350, 5010187.8, 375.88
13/1/2021 18:9:35.532534, 5010187.6, 375.89
13/1/2021 18:9:36.532599, 5010187.7, 375.88
13/1/2021 18:9:37.533342, 5010187.7, 375.88
13/1/2021 18:9:38.532345, 5010187.8, 375.88
13/1/2021 18:9:39.532164, 5010187.8, 375.88
13/1/2021 18:9:40.532656, 5010187.8, 375.88
13/1/2021 18:9:41.532390, 5010187.8, 375.88
13/1/2021 18:9:42.532189, 5010187.8, 375.88
13/1/2021 18:9:43.531330, 5010187.8, 375.88
13/1/2021 18:9:44.532914, 5010187.8, 375.87
13/1/2021 18:9:45.532997, 5010187.9, 375.87
13/1/2021 18:9:46.533181, 5010187.9, 375.87
13/1/2021 18:9:47.532546, 5010187.9, 375.87
13/1/2021 18:9:48.532072, 5010187.9, 375.87
13/1/2021 18:9:49.533226, 5010187.9, 375.87
13/1/2021 18:9:50.532663, 5010188.0, 375.87
13/1/2021 18:9:51.532348, 5010188.0, 375.87
13/1/2021 18:9:52.532904, 5010188.0, 375.87
13/1/2021 18:9:53.532548, 5010188.0, 375.87
13/1/2021 18:9:54.532916, 5010188.0, 375.86
13/1/2021 18:9:55.532923, 5010188.0, 375.87
13/1/2021 18:9:56.535120, 5010188.0, 375.86
13/1/2021 18:9:57.533334, 5010188.1, 375.86
13/1/2021 18:9:58.532655, 5010188.1, 375.86
13/1/2021 18:9:59.533328, 5010188.1, 375.86
13/1/2021 18:10:0.533112, 5010188.1, 375.86
13/1/2021 18:10:1.532989, 5010188.1, 375.86
13/1/2021 18:10:2.533401, 5010188.2, 375.86
13/1/2021 18:10:3.537274, 5010188.3, 375.86
13/1/2021 18:10:4.532875, 5010188.3, 375.86
13/1/2021 18:10:5.532544, 5010188.3, 375.86
13/1/2021 18:10:6.533053, 5010188.3, 375.86
13/1/2021 18:10:7.532826, 5010188.3, 375.86
13/1/2021 18:10:8.532699, 5010188.3, 375.86
13/1/2021 18:10:9.532470, 5010188.4, 375.85
13/1/2021 18:10:10.532866, 5010188.4, 375.85
13/1/2021 18:10:11.533784, 5010188.4, 375.86
13/1/2021 18:10:12.533090, 5010188.4, 375.86
13/1/2021 18:10:13.533575, 5010188.4, 375.86
13/1/2021 18:10:14.533995, 5010188.4, 375.85
13/1/2021 18:10:15.533317, 5010188.4, 375.85
13/1/2021 18:10:16.533261, 5010188.4, 375.85
13/1/2021 18:10:17.533822, 5010188.5, 375.85
13/1/2021 18:10:18.532541, 5010188.5, 375.85
13/1/2021 18:10:19.533925, 5010188.5, 375.84
13/1/2021 18:10:20.532950, 5010188.4, 375.85
13/1/2021 18:10:21.532792, 5010188.4, 375.84
13/1/2021 18:10:22.533395, 5010188.5, 375.84
13/1/2021 18:10:23.533024, 5010188.6, 375.84
13/1/2021 18:10:24.533170, 5010188.6, 375.84
13/1/2021 18:10:25.533768, 5010188.6, 375.84
13/1/2021 18:10:26.532650, 5010188.6, 375.84
13/1/2021 18:10:27.533795, 5010188.6, 375.84
13/1/2021 18:10:28.532640, 5010188.7, 375.84
13/1/2021 18:10:29.534052, 5010188.7, 375.84
13/1/2021 18:10:30.533752, 5010188.6, 375.85
13/1/2021 18:10:31.534014, 5010188.6, 375.84
13/1/2021 18:10:32.532866, 5010188.7, 375.84
13/1/2021 18:10:33.534175, 5010188.7, 375.83
13/1/2021 18:10:34.534289, 5010188.6, 375.84
13/1/2021 18:10:35.532858, 5010188.8, 375.83
13/1/2021 18:10:36.532288, 5010188.7, 375.83
13/1/2021 18:10:37.533884, 5010188.8, 375.83
13/1/2021 18:10:38.533215, 5010188.8, 375.83
13/1/2021 18:10:39.534184, 5010188.8, 375.83
13/1/2021 18:10:40.534031, 5010188.8, 375.83
13/1/2021 18:10:41.534730, 5010188.8, 375.83
13/1/2021 18:10:42.536814, 5010188.9, 375.83
13/1/2021 18:10:43.532485, 5010188.8, 375.83
13/1/2021 18:10:44.533950, 5010188.9, 375.83
13/1/2021 18:10:45.534531, 5010188.9, 375.83
13/1/2021 18:10:46.534312, 5010188.9, 375.82
13/1/2021 18:10:47.534823, 5010188.9, 375.83
